hrr_id,hrr_name,state,number_of_deaths_among_cancer_patients_2011,percent_of_cancer_patients_dying_in_hospital_2011,percent_of_cancer_patients_dying_in_hospital_2011_2,percent_of_cancer_patients_dying_in_hospital_2011_3,percent_of_cancer_patients_admitted_to_hospital_during_the_last_month_of_life_2011_deaths,percent_of_cancer_patients_admitted_to_hospital_during_the_last_month_of_life_2011_deaths_2,percent_of_cancer_patients_admitted_to_hospital_during_the_last_month_of_life_2011_deaths_3,hospital_days_per_cancer_patient_during_the_last_month_of_life_2011_deaths,hospital_days_per_cancer_patient_during_the_last_month_of_life_2011_deaths_2,hospital_days_per_cancer_patient_during_the_last_month_of_life_2011_deaths_3,percent_of_cancer_patients_admitted_to_intensive_care_during_the_last_month_of_life_2011_deaths,percent_of_cancer_patients_admitted_to_intensive_care_during_the_last_month_of_life_2011_deaths_2,percent_of_cancer_patients_admitted_to_intensive_care_during_the_last_month_of_life_2011_deaths_3,icu_days_per_cancer_patient_during_the_last_month_of_life_2011_deaths,icu_days_per_cancer_patient_during_the_last_month_of_life_2011_deaths_2,icu_days_per_cancer_patient_during_the_last_month_of_life_2011_deaths_3,percent_of_cancer_patients_receiving_life_sustaining_treatment_during_the_last_month_of_life_2011_deaths,percent_of_cancer_patients_receiving_life_sustaining_treatment_during_the_last_month_of_life_2011_deaths_2,percent_of_cancer_patients_receiving_life_sustaining_treatment_during_the_last_month_of_life_2011_deaths_3,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_month_of_life_2011_deaths,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_month_of_life_2011_deaths_2,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_month_of_life_2011_deaths_3,hospice_days_per_cancer_patient_during_the_last_month_of_life_2011_deaths,hospice_days_per_cancer_patient_during_the_last_month_of_life_2011_deaths_2,hospice_days_per_cancer_patient_during_the_last_month_of_life_2011_deaths_3,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_three_days_of_life_2011_deaths,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_three_days_of_life_2011_deaths_2,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_three_days_of_life_2011_deaths_3,percent_of_cancer_patients_seeing_ten_or_more_physicians_during_the_last_six_months_of_life_2011_deaths,percent_of_cancer_patients_seeing_ten_or_more_physicians_during_the_last_six_months_of_life_2011_deaths_2,percent_of_cancer_patients_seeing_ten_or_more_physicians_during_the_last_six_months_of_life_2011_deaths_3
106,Greeley,CO,254,11.8782479415872,8.30334499218943,16.9922813389711,56.8503555178839,48.3301960636704,66.8725390282298,3.59370394182401,2.88777318121921,4.2996347024288,25.9990865016615,20.3831521037042,33.1623144193697,1.17636753532603,0.729307702109236,1.62342736854282,5.41697574387825,3.14434158806231,9.33220052209666,67.0297500224251,57.7394890722089,77.8148102843424,9.46570566893557,8.1102667523165,10.8211445855546,13.1336488790753,9.38003843092272,18.389341808045,53.1558692480965,44.6909657073942,63.2241078436404
107,Pueblo,CO,109,13.2491670627425,7.84563798594381,22.3742706674661,57.2869428111071,44.6587433966976,73.48603133526,4.33292209805687,3.25597808526422,5.40986611084952,19.1890100271753,12.3781038187429,29.7475373623446,0.619524669792324,,1.30154398048282,,,,70.3053208247569,56.305945729208,87.7853674644516,9.67079589262732,7.60298427791816,11.7386075073365,12.8685700945733,7.61913902973761,21.7347518705993,43.4010346828399,32.5039179873757,57.9514694896986
109,Bridgeport,CT,573,31.6207242405817,27.2294943319972,36.7201164042172,66.8699195282095,60.4657347389116,73.9523989416044,6.15781058153007,5.68708766238016,6.62853350067999,35.5938470845147,30.930239499326,40.9606252904516,1.69971928343504,1.40161453794104,1.99782402892905,13.3155474952127,10.5089275727549,16.8717315701115,56.235568954004,50.4626045454858,62.6689653470025,7.2088645671398,6.3050419840104,8.1126871502692,16.1460493119208,13.1516389664334,19.8222372928836,79.955694457759,72.7615081688108,87.8611952543725
110,Hartford,CT,1382,26.5139036113337,23.8820652217767,29.4357744266639,62.9222329575015,58.8374799131299,67.2905672745267,5.213816915568,4.90934705045515,5.51828678068085,30.7702839194045,27.9308628862073,33.8983573954785,1.46811933815086,1.27530121105824,1.66093746524349,8.82450632471423,7.33643921206698,10.6144015678393,57.3042704879413,53.4459600759966,61.4411156893023,7.54848095337386,6.96387644661152,8.13308546013619,13.56597692202,11.744207723143,15.6703401529693,72.3365794397583,67.8993059054703,77.0638323214863
111,New Haven,CT,1354,31.5456548832053,28.609230021799,34.7834716716265,63.9476669313068,59.7669358204464,68.4208425582091,5.54722224136048,5.23952153187109,5.85492295084987,25.8183854566765,23.1952054596381,28.7382247486212,1.13020993368568,0.935345740847326,1.32507412652403,10.5518154134561,8.88010760692564,12.5382274008499,56.4754105962149,52.6110474668223,60.6236171979357,7.61281086600285,7.0220029007062,8.20361883129949,11.9793532519147,10.2520984774261,13.9976127472965,73.3573469683505,68.859052763204,78.1494972453432
112,Wilmington,DE,793,18.5531629556241,15.7833178207842,21.8090935991073,59.7373792524501,54.5703408434609,65.3936630190329,4.81497630361834,4.41417420193401,5.21577840530267,27.8451286981729,24.3987794205851,31.7782778741649,1.3347270504227,1.08090255270791,1.5885515481375,13.392096019314,11.0763229339173,16.1920374532722,73.653055520311,67.8743676229597,79.9237293467319,11.0328280620324,10.2632585846799,11.8023975393849,13.7178009437418,11.3387573613252,16.5960040183918,71.5152962514803,65.8552433394019,77.6618130705011
113,Washington,DC,1832,28.1617956361813,25.8256486236837,30.7092667839805,63.2373456564294,59.6695059060459,67.0185185036959,5.40601235508561,5.14025609048828,5.67176861968294,26.075413902634,23.8287105704989,28.5339489177169,1.09464795388586,0.926346814514325,1.2629490932574,12.5199969202348,11.0295410682354,14.2118626616408,57.5885777129999,54.1502612838722,61.2452129385012,9.04602111209434,8.53574956214524,9.55629266204344,8.18317324894457,6.93296262861627,9.65883245148939,67.1756600259573,63.4794563470865,71.0870817048216
115,Bradenton,FL,312,16.9357505932967,12.9337799018606,22.1760112151815,67.5578800542327,58.9971591149329,77.3607954330613,4.85772407116653,4.22036317518946,5.4950849671436,42.1140062543923,35.4695997692701,50.00308811862,2.2567785030027,1.85314337084003,2.66041363516538,10.2408661942238,7.1971610287023,14.5717651709824,69.5713362129964,60.8886257686278,79.492200084365,7.85057659983878,6.62679686030967,9.07435633936789,19.0742291761873,14.7982544333106,24.5857523470301,67.2899548722345,58.7755173865914,77.0378250679649
116,Clearwater,FL,487,22.4273266516304,18.5295401608276,27.1450330862644,60.218331409132,53.6332406368946,67.6119398089388,4.34750587011011,3.83668854558309,4.85832319463713,38.7930264483535,33.5671907617342,44.8324350912976,1.83099869575298,1.50750251078486,2.1544948807211,8.38894577701848,6.09927259596917,11.5381646159354,68.2808054673233,61.3250374923286,76.0255286570297,11.6006954121214,10.6198886254133,12.5815021988294,12.0566461930011,9.33325565892081,15.5747064835054,71.5353838150976,64.3977817059945,79.4640902529253
118,Fort Lauderdale,FL,2323,14.9631866652796,13.4343310763921,16.6660292877143,64.3001642014125,61.0582951901847,67.714159123677,4.95140223982495,4.71514511707841,5.18765936257148,39.048346506811,36.5155350722938,41.7568402570911,2.23052261053451,2.08090302206261,2.38014219900642,10.6304445571936,9.32070879822691,12.1242229459056,78.0607452435022,74.511803130939,81.7787208459165,10.1928598133477,9.73922878269995,10.6464908439955,16.8910151003874,15.2650581210098,18.6901608143134,75.1211917160053,71.5941607971715,78.8219790831848
119,Fort Myers,FL,1370,17.559631435316,15.4576012820823,19.9475099995983,62.0171527613034,57.9417166607333,66.3792420776744,4.50487406246449,4.19893727178472,4.81081085314426,35.9921689323734,32.9201401621656,39.3508720824137,1.78848472536975,1.59473760702772,1.98223184371179,10.6495513629308,9.02197808558705,12.5707403804141,78.6172623978216,74.0223142768176,83.4974427280722,11.8830176358445,11.2955965242363,12.4704387474528,14.127692490559,12.2607777662221,16.2788771571788,71.7156669589492,67.3565576252133,76.3568844474575
120,Gainesville,FL,562,17.0617167207425,13.9758594751739,20.8289284802818,62.6957666664343,56.466424053125,69.6123266845059,4.6827617170735,4.20713964581958,5.15838378832742,27.3645110684547,23.3782116213649,32.0305281748434,0.956022915380637,0.654815579314374,1.2572302514469,9.8728093383766,7.60803845480805,12.8117601942898,75.4415092544656,68.5434400867184,83.0337857480023,10.7922066227995,9.8789773077485,11.7054359378504,13.9727547532132,11.1815653216375,17.4606926469979,60.6478595576307,54.5238459593677,67.4597105945742
122,Hudson,FL,500,14.7435392232384,11.6968820619343,18.5837514370238,64.8217816073902,58.0333521418677,72.4042850477493,4.85683086000504,4.35248414509604,5.36117757491404,39.2418706256688,34.0678800366418,45.2016506030154,2.16211422926133,1.84271582529111,2.48151263323155,14.0437481455545,11.0402957405544,17.8642734407279,76.6321121035988,69.3179644408028,84.7180186670601,10.794378515617,9.82599577469355,11.7627612565405,14.3494780155729,11.3778264395342,18.0972631647773,61.6756780985567,55.2371328407862,68.8647124368494
123,Jacksonville,FL,1238,17.0751005972944,14.9184231005512,19.5435575491186,63.4309555367306,59.1035455318625,68.0752074024671,4.98624364464316,4.66449626718669,5.30799102209963,36.3776415190668,33.1484770114469,39.9213756346258,1.9357160878226,1.7319562618867,2.13947591375851,10.2455465825946,8.62063134002591,12.1767444443112,76.7252422103274,71.9389194423662,81.8300140989688,10.7607835667111,10.1430049670776,11.3785621663446,16.196867761045,14.0606412923386,18.6576500896671,70.0366936469058,65.5196458378808,74.8651552410344
124,Lakeland,FL,246,16.7505279822641,12.3296790790358,22.7564874873088,58.7805251976813,49.8553110684993,69.303551988032,4.71895146519653,4.00138858915146,5.43651434124161,23.3358950678305,17.9946363943306,30.2625730625137,1.00317079334988,0.548744442226669,1.4575971444731,9.84525954449973,6.59489877497467,14.6975926099692,76.5170274087195,66.3334107321865,88.2640500291027,11.7153103999312,10.3375369671949,13.0930838326675,14.3472743591345,10.2947448466462,19.9950833753144,58.7796936592329,50.0979261369799,68.9659763006219
127,Miami,FL,1476,28.2070200831732,25.5528737931742,31.1368493584104,71.0901353129287,66.8231719402562,75.6295636987856,6.23982620549905,5.9448085862737,6.5348438247244,53.928371181251,50.2075016113878,57.9249937742998,3.62366316553197,3.43683106384836,3.81049526721559,15.3949883914982,13.4619187222646,17.605637982525,64.721835487153,60.7249763405227,68.9817640329119,8.46433209773874,7.89787659742341,9.03078759805407,14.1264884147593,12.2932494144536,16.2331104010387,73.9946415391595,69.7577001103949,78.4889262094926
129,Ocala,FL,865,15.5430930334098,13.1227857629955,18.4097908331687,65.0398532772821,59.8457462041015,70.6847651277255,4.17336399619795,3.78931688082971,4.55741111156618,24.6426933342983,21.5464244693113,28.1839028852883,0.70407353537558,0.460859825298946,0.947287245452215,9.65322618311395,7.77588476823265,11.9838164427347,75.8261082639628,70.203847515181,81.8986266132338,10.6674534401022,9.9300547672643,11.40485211294,15.2990141017124,12.9004536173259,18.1435350591116,64.1169261086272,59.0068853699557,69.6695002260251
130,Orlando,FL,3057,19.8139087846302,18.2739353963354,21.4836581617976,64.8684051575688,62.0113389959912,67.8571057457496,5.20101659171452,4.99389307857712,5.40814010485193,38.8939273722104,36.6947518776463,41.2249029909998,2.22727028189382,2.09610075592053,2.3584398078671,11.3281530817598,10.1662730668873,12.6228216967494,73.3521357977609,70.3097529317414,76.5261660258815,10.3557312084611,9.95803884835933,10.7534235685628,14.2421039525949,12.9362634117638,15.679761499914,66.9290333994548,64.0462727906184,69.94154876787
131,Ormond Beach,FL,407,16.7621583611057,13.2109558682065,21.2679503077418,58.6732745723054,51.6460768501178,66.6566244523817,3.96943538312586,3.41109069026781,4.52778007598392,39.5169556829454,33.8439625049879,46.1408674063424,1.97847947055614,1.62488461508795,2.33207432602434,11.4119705727592,8.54101818848434,15.247956330208,76.6086124730327,68.5414053133552,85.625316233482,11.5594347394704,10.4873719143016,12.6314975646392,14.0368466333481,10.8191034555225,18.2115888084573,58.434573072758,51.4974284399601,66.3062104970252
133,Panama City,FL,237,20.2034759990094,15.2193758783558,26.8197885185977,53.5153375000321,44.9312862806933,63.7393581356904,3.87989203621862,3.14872817672269,4.61105589571454,24.1914334166655,18.695552061343,31.3029242909087,0.837407188777791,0.374367452698927,1.30044692485665,10.4785424051516,7.0755153511228,15.5182831903738,72.1525908416786,62.0653132841866,83.8793214710655,12.2332506567724,10.8293623367095,13.6371389768353,10.4597693477487,7.06344249414656,15.4891577157694,58.1608745727449,49.2370006630249,68.7021403723892
134,Pensacola,FL,755,20.3091048168426,17.3484546661924,23.7750131869252,63.7987272362521,58.3218741637906,69.789897106783,4.72483377709288,4.31397627704588,5.13569127713989,30.8824771792708,27.1730119551711,35.0983320620328,1.20407016346632,0.943877669106792,1.46426265782585,8.07694783261105,6.30318849162708,10.3498548992115,72.2160634661971,66.3466551983717,78.6047134849654,10.4694086268472,9.68053204598896,11.2582852077054,11.2917638399645,9.12019431085262,13.9803962801326,54.2611707153808,49.2693384061857,59.7587615877962
137,Sarasota,FL,670,14.5619867931606,11.928626457138,17.7766870415575,56.0254411944291,50.6230208193395,62.0044005716723,3.89387213310941,3.45806099978754,4.32968326643129,29.0155996371882,25.1930907870635,33.4180918658029,1.43916550403875,1.16317008997013,1.71516091810737,8.28821940179231,6.32666766663663,10.8579404627975,75.2383047570471,68.9332899816479,82.1200105815545,11.6343184232384,10.7975290334487,12.4711078130282,12.3633460937546,9.97378163059681,15.3254133983692,67.5188723470165,61.4844366859991,74.1455621736357
139,St. Petersburg,FL,352,29.2390892186018,24.0456529300653,35.5542160081836,65.6158232910763,57.5961236585482,74.752188041161,5.30890488544025,4.70860714703778,5.90920262384271,47.4584816235083,40.7200313811025,55.3120270691671,3.0001784800516,2.62001512439799,3.38034183570521,17.5834960317388,13.6097900956291,22.717421100967,59.8551085717351,52.3021730314652,68.498760462187,9.34839109994842,8.19577534554776,10.5010068543491,15.1203815095891,11.5423830530882,19.807515999424,64.4876674205991,56.646808649644,73.41383121988
140,Tallahassee,FL,497,19.5078470170184,16.0421352098882,23.7222844877173,56.6858269115951,50.4659926924167,63.6722434498779,4.14980643284249,3.64409447045671,4.65551839522828,22.8842012802733,19.0966396206246,27.4229748604815,0.925944805242954,0.605681801876687,1.24620780860922,7.08744710734697,5.15242454441579,9.74917848217348,70.9171488339476,63.782785559972,78.8495195777786,11.7072654816601,10.7362613652929,12.6782695980273,9.59588477125292,7.20424983709822,12.7814840719423,44.5753796194612,39.0767228340827,50.8477764795068
141,Tampa,FL,691,19.0488516696281,16.0619306235791,22.5912288152218,57.1354436193779,51.7253945328923,63.1113391606368,4.4836395726534,4.05430629699901,4.91297284830779,34.136959122397,30.0364200532199,38.7972992806538,1.80795741737994,1.53606437443614,2.07985046032374,10.7041475806269,8.52657724929605,13.4378393671741,75.4246507273145,69.171698059839,82.2428550534651,11.6111223772222,10.7867709500044,12.43547380444,11.5654118355357,9.26774952516619,14.432711044071,69.3393919760125,63.4551822033369,75.7692455156211
142,Albany,GA,128,13.7013660484155,8.62974832641652,21.7535233348602,50.3240286234584,39.4552838196763,64.1867859440338,3.59794714284457,2.60353900433251,4.59235528135663,14.4948489319212,9.24316416913397,22.7303812541612,0.480505193343035,,1.11025525009329,11.2583429159981,6.89217220535167,18.3904698602546,70.6729048238116,57.4007082199231,87.0138998477015,13.642551858834,11.7332151856633,15.5518885320046,,,,48.2356521282159,37.5202826373371,62.0112102758773
144,Atlanta,GA,3023,18.657624351884,17.183057910901,20.2587309116367,61.6455687166622,58.8819941107678,64.5388492660744,4.46731357743824,4.25947902816176,4.67514812671472,30.1618181382587,28.255300557896,32.196977396907,1.30517461616157,1.17355479716313,1.43679443516002,9.34859743427243,8.33224751859219,10.4889195613876,71.4893042452746,68.4654081713752,74.6467560476794,10.744266906705,10.3452093049849,11.143324508425,12.7868363597682,11.5434863319053,14.1641077392347,61.8705324029758,59.0698279968844,64.8040278707022
145,Augusta,GA,398,23.4686220863306,19.2238812446932,28.6506255225152,58.9707990440189,51.9350674741452,66.9596730883481,4.91057315653102,4.34595959337261,5.47518671968944,28.6343727609849,23.8780119609939,34.3381729079637,1.39943151664098,1.04186663993651,1.75699639334544,8.31493452710658,5.99296228815105,11.536554522755,62.2057927942621,54.8555600570348,70.5409014717812,9.59703906889293,8.51293955224881,10.6811385855371,11.1169198623041,8.23944822199022,14.9992941147507,45.5678330852547,39.3453111114849,52.7744565598194
146,Columbus,GA,240,16.8478630754341,12.4894892238335,22.727149615287,60.4244762324472,51.3906607531369,71.0463199822297,4.38633682787955,3.65959003300881,5.11308362275029,21.5030569391641,16.462345244175,28.0872166675367,0.625893438944675,0.165650991615423,1.08613588627393,11.0771456618214,7.73767080525043,15.8578930406224,76.7142675181309,66.2130108544919,88.8810033692058,12.4136989841247,11.0182917526109,13.8091062156385,12.2251644468327,8.43518775179489,17.7179987155948,43.3205994974683,35.7995574736687,52.4217189612017
147,Macon,GA,513,25.0545889608078,21.1125374382985,29.7326851322151,62.4403359680714,55.9711052529974,69.6572908142963,4.87587311110536,4.37817569118835,5.37357053102237,28.6750584612457,24.4218806695402,33.6689458474593,1.21019062402939,0.895003160955954,1.52537808710282,11.0539701123577,8.59171859148153,14.2218642223739,66.8367448342533,60.0581352470535,74.3804389141144,10.6205972533077,9.66498164721271,11.5762128594026,8.68103271006429,6.43386518770862,11.7130724245165,53.8092403795251,47.8212686203894,60.5469999804021
148,Rome,GA,254,25.3771055111726,20.0317125161559,32.1488980837655,64.3407784074869,55.1931833579098,75.0044754482904,4.42113233049079,3.71458274510296,5.12768191587862,27.4525347718079,21.848472498739,34.4940208264362,1.13005715488903,0.682605425299774,1.57750888447829,9.98332614160068,6.88669765378998,14.4723648198375,67.6329589294649,58.0973918971871,78.7336054886854,10.6865110671472,9.32988396148707,12.0431381728074,11.6284032127692,8.1240420391513,16.6443945793352,59.5918684810271,51.017036782466,69.6079390930157
149,Savannah,GA,610,21.9944882389754,18.5935304746795,26.0175179508379,61.3126598183525,55.4236551168995,67.8273969133221,4.51278693846907,4.05630685144339,4.96926702549474,32.5694431490587,28.3590855791192,37.4048953052565,1.69488375302748,1.40579886969183,1.98396863636313,10.4853813299417,8.25935081101541,13.3113635865497,73.2967387812486,66.7501265257895,80.4854192132641,10.9303282288264,10.0538529296254,11.8068035280274,14.0325038610229,11.321367704732,17.392877763993,61.4815344280696,55.4938409863489,68.1152900654282
150,Honolulu,HI,512,27.8996623146315,23.6711335957727,32.883560650829,56.9665637332511,50.8408642762983,63.8303347074972,5.19515708671926,4.6973899328605,5.69292424057803,29.2691037108941,24.9311431656086,34.3618592355936,1.24450744054416,0.929275815569714,1.55973906551861,9.06155213158259,6.76137611798889,12.144233008267,55.5529720972999,49.4725857061203,62.3806632460207,8.89028005830484,7.9345305579192,9.84602955869047,7.36636447930737,5.37939778643738,10.0872491301556,52.3417543519501,46.2145087979524,59.2813668239457
151,Boise,ID,391,18.0226780519616,14.2772715952613,22.7506300484238,46.287149799961,40.0675709227904,53.4721768068394,2.62417522310932,2.05477907864574,3.1935713675729,15.8930732079034,12.3875899390052,20.3905503197551,0.30781422988968,,0.668407873889676,5.05705051211395,3.22418481677954,7.93185295984868,64.1289131366434,56.6811297067416,72.5553199338937,12.2218045157372,11.1285220916683,13.3150869398061,6.66310468480843,4.5673302411423,9.72055045216356,39.7774416013279,33.8317346014967,46.7680678801806
152,Idaho Falls,ID,107,20.431109697277,13.4507590707065,31.0339543863558,52.6792578032933,40.7223909326359,68.1468877231813,2.73448713967765,1.64763108217943,3.82134319717586,25.3232751102071,17.3637635626833,36.9314094834482,0.562390965108386,,1.25068748781485,,,,65.8942405465802,52.2137926638938,83.1590795397847,9.04727322305751,6.96042975439475,11.1341166917203,10.8387500062822,6.15393909362593,19.0899682157014,21.2416624032274,13.8486347964586,32.5814225217397
154,Aurora,IL,166,25.3468370009025,18.7915826492317,34.1888258132738,68.6768265587256,57.147954828162,82.5315012647317,4.75024214226139,3.87709399141608,5.62339029310669,43.7158223407808,34.795551649771,54.9229149221805,1.74922392024057,1.19626676286152,2.30218107761961,16.9623522407696,11.7790577153736,24.426520396824,62.1305560147702,51.1610111042552,75.4521051751347,8.60231947036869,6.92581088103371,10.2788280597037,11.9528247994776,7.7075590923301,18.5363509997839,67.1408887192918,55.9097464885815,80.6281412657984
155,Blue Island,IL,949,22.7469702635924,19.8781588069848,26.0298079513754,67.9183647845799,62.7894090889723,73.4662794560592,5.91001759531455,5.54289352607642,6.27714166455267,42.0244054193304,38.0522881719832,46.4111551680231,2.3643299132667,2.13183342165206,2.59682640488133,13.7202099406559,11.5564426967781,16.2891095257327,66.7184426392574,61.6753218079744,72.1739337180457,8.56254428574749,7.85763910461246,9.26744946688253,14.8380391774939,12.5103893994032,17.5987652825056,67.7775893416434,62.7926701654745,73.1582460955813
156,Chicago,IL,1740,25.6579979181814,23.3640005576262,28.1772317007807,69.0119502624349,65.1372840068058,73.1170995481967,5.67848343442046,5.40467712687853,5.95228974196238,43.9824348744836,40.9200325165433,47.2740234677508,2.42029682452313,2.24689766271506,2.59369598633119,15.2242448963713,13.5486373137853,17.1070807562957,61.028221466495,57.3692738205683,64.9205326707177,8.41419628425623,7.88846806051349,8.93992450799897,12.9372159571502,11.2464043888313,14.882228215816,65.8131224644336,62.1098199722118,69.7372346346587
158,Elgin,IL,594,19.2552734097356,16.01773547149,23.1471892355569,65.7449868154881,59.4985234407106,72.6472362910975,5.14521016196916,4.68253663693314,5.60788368700519,48.4814069789806,43.1640920504652,54.453753363178,2.86264276245469,2.56963562849835,3.15564989641103,11.0274755058888,8.62292205634222,14.1025530833293,73.2241839709302,66.6394492954921,80.4595652409051,9.59245509608368,8.70408794094529,10.4808222512221,16.4884291254112,13.5266171401696,20.098764695302,72.9011875673248,66.3494812137263,80.0998448142621
161,Evanston,IL,1018,21.804448861818,19.0527114266774,24.9536131378099,63.4124376771682,58.6595641430265,68.5504113592835,4.69421911346525,4.34015248006562,5.04828574686489,33.1860856049571,29.7536510203057,37.0144920039538,1.42323191502809,1.19900458437649,1.6474592456797,11.2382743841081,9.25519807354272,13.6462569605662,66.3990752745191,61.5992332013266,71.5729233658108,9.27419278541839,8.59435884026632,9.95402673057047,13.5139564574775,11.4251029443087,15.9847154134897,76.5053801555982,71.2022256376676,82.2035145718281
163,Hinsdale,IL,371,18.1968267464814,14.2646110586962,23.2130061085398,62.9117215642382,55.2558925400935,71.628283034328,4.78173163541685,4.1970872415157,5.36637602931799,35.7159190296065,30.0222762815941,42.4893455834148,1.86668749863516,1.49643727040505,2.23693772686526,9.03539604532613,6.35047046774543,12.8554856070181,64.7129989677391,57.0666752635156,73.3838482102,9.37167685528759,8.24911667219277,10.4942370383824,11.9383545783775,8.87856298810948,16.0526326422351,71.2058532595148,63.0757017389598,80.3839418132674
164,Joliet,IL,621,23.0082639402597,19.5067516569997,27.1383067182637,66.4609194693034,60.2716598396459,73.2857503585748,5.12055119356138,4.66786395253021,5.57323843459255,41.2417081676702,36.4620638530898,46.6478940808267,2.14990809837679,1.86322519154131,2.43659100521227,10.66390507233,8.36920487183531,13.5877748403986,67.7596685757662,61.5628203617038,74.5802849596837,9.57918938159931,8.70999662532264,10.448382137876,13.3114384324907,10.710221269552,16.5444194552483,67.6780477734384,61.6003445220052,74.3553982687159
166,Melrose Park,IL,1121,20.0697681999317,17.5794617739463,22.9128514159606,64.1957083576872,59.622560994083,69.1196235591794,4.94502401570587,4.60742067683776,5.28262735457399,35.2756163818244,31.916319534096,38.988490191931,1.7135850981837,1.49978382929083,1.92738636707657,12.1033991517885,10.1860419388723,14.3816677671889,66.9467307185916,62.3133871921665,71.9245888541754,9.32253840745429,8.67431519716331,9.97076161774527,13.8066533534753,11.7702185237061,16.1954237671206,65.9056720637594,61.3011138297712,70.8560960611179
170,Peoria,IL,655,27.0180292325012,23.2838619626208,31.3510664502379,62.2085617945267,56.4451763897464,68.5604228397174,4.8151751494396,4.37457336180121,5.25577693707799,31.6811337578395,27.6228297288328,36.3356776273525,1.56519970300813,1.28617040907584,1.84422899694042,10.1531840628725,7.92480764077862,13.0081575840546,53.0700661637552,47.7773689800926,58.9490795066358,8.34595811515013,7.49997031716076,9.19194591313949,6.76101511766038,5.04486238929183,9.06096576950414,51.0145663632293,45.7331265353436,56.9059274619475
171,Rockford,IL,698,20.6131474848881,17.4967542201085,24.2846098132545,60.5639156027124,55.0214703982146,66.6646646588255,4.51884325076523,4.09179966587475,4.94588683565572,27.5092856296875,23.867671004679,31.7065203264858,1.07411162897453,0.803668627349446,1.34455463059962,8.55439522522841,6.62163211176362,11.0513052423144,67.1873406352974,61.3568201191494,73.5719147908486,10.6964814175187,9.87652636476366,11.5164364702737,10.5390241980433,8.38440926081562,13.2473293695276,54.3323814670533,49.1436495733682,60.0689550228508
172,Springfield,IL,1027,27.4988791270964,24.4548629217836,30.9217988939562,63.7054369849968,58.980598303088,68.8087747193456,4.56343229407595,4.210744051189,4.9161205369629,25.7732518006979,22.8401672655411,29.0829966637041,0.982821001852705,0.759466593967885,1.20617540973753,8.82525551825962,7.16157443124845,10.8754207207192,45.1193593241024,41.180182002554,49.4353469756691,6.96806224529745,6.29087491118351,7.64524957941138,7.0003089916026,5.56056079105069,8.81283881596637,45.2976920384344,41.3444588600918,49.628921518899
173,Urbana,IL,388,31.1396558409285,26.0429546187763,37.2338000847401,66.0808514066792,58.4457170367489,74.7134117609675,4.82381496194842,4.25196533392745,5.39566458996939,28.7156441438274,23.8503769904065,34.5733830088559,1.0882097801666,0.726062366291168,1.45035719404203,7.80232909806658,5.45150144585801,11.1668941041535,51.0882860188334,44.4341611774256,58.7388824089724,7.76145080073842,6.66345750801137,8.85944409346547,8.43237530203399,5.99109022254209,11.8684497467278,51.6526375984877,44.9673522083655,59.3318227526051
175,Bloomington,IL,128,24.4853460814963,17.1159351535449,35.0277193359475,58.0548628376358,46.220219708987,72.9197550404846,3.95656699086542,2.96260389776707,4.95053008396376,26.6777835875276,18.9621658235217,37.5328506124612,0.890686741424503,0.261218528078064,1.52015495477094,,,,55.694585655882,44.2716957022606,70.0647856870317,10.0719058492765,8.16342369599234,11.9803880025607,,,,48.7909661884557,37.7965023041308,62.9835629352098
179,Evansville,IN,710,21.2213100037629,18.0912910902411,24.8928612131355,59.8487934161118,54.4083619762677,65.8332275271732,4.38717278776198,3.9637344083776,4.81061116714636,23.0338520576288,19.7641438885994,26.8444888684893,0.748757759712286,0.48059790349213,1.01691761593244,8.05736251245658,6.20932286877286,10.455421956496,59.2896312009991,53.8693771276017,65.2552629228254,8.18232144635875,7.36928865300663,8.99535423971086,12.4485829388536,10.1153079477552,15.3200691452907,43.2151086487971,38.6251626111416,48.3504919921979
180,Fort Wayne,IN,545,16.0240240224189,12.9973326247847,19.7555416394765,56.8513176652779,50.8669075410317,63.5397840466554,3.69706762013046,3.21434191281222,4.17979332744869,21.9106169542563,18.3138339746925,26.2137975029996,0.874820843102755,0.569114835875844,1.18052685032967,8.3798953231568,6.25223046339754,11.2316150273362,69.638337392141,62.9497515767525,77.0376040138751,10.3613888914038,9.43452007329052,11.2882577095172,12.9919577469805,10.3043477400401,16.3805580282822,56.1237183629155,50.1276668518129,62.8369912406155
181,Gary,IN,617,22.0018132303666,18.5853644888487,26.0462895798673,65.3060611494087,59.1493049339438,72.1036642376983,5.21719496473662,4.76284561604062,5.67154431343263,30.8218339613778,26.7287904033592,35.5416550620767,1.52609871582945,1.23836321061337,1.81383422104554,12.2558697465436,9.83077864252232,15.2791908663813,63.6635423532156,57.6103161144799,70.3527926648709,7.96415404640265,7.09176992131439,8.83653817149091,14.5343582077332,11.7382720014826,17.99647925044,57.4204212229453,51.8639643673156,63.5721702658405
