hrr_id,hrr_name,state,number_of_deaths_among_cancer_patients_2012,percent_of_cancer_patients_dying_in_hospital_2012,percent_of_cancer_patients_dying_in_hospital_2012_2,percent_of_cancer_patients_dying_in_hospital_2012_3,percent_of_cancer_patients_admitted_to_hospital_during_the_last_month_of_life_2012_deaths,percent_of_cancer_patients_admitted_to_hospital_during_the_last_month_of_life_2012_deaths_2,percent_of_cancer_patients_admitted_to_hospital_during_the_last_month_of_life_2012_deaths_3,hospital_days_per_cancer_patient_during_the_last_month_of_life_2012_deaths,hospital_days_per_cancer_patient_during_the_last_month_of_life_2012_deaths_2,hospital_days_per_cancer_patient_during_the_last_month_of_life_2012_deaths_3,percent_of_cancer_patients_admitted_to_intensive_care_during_the_last_month_of_life_2012_deaths,percent_of_cancer_patients_admitted_to_intensive_care_during_the_last_month_of_life_2012_deaths_2,percent_of_cancer_patients_admitted_to_intensive_care_during_the_last_month_of_life_2012_deaths_3,icu_days_per_cancer_patient_during_the_last_month_of_life_2012_deaths,icu_days_per_cancer_patient_during_the_last_month_of_life_2012_deaths_2,icu_days_per_cancer_patient_during_the_last_month_of_life_2012_deaths_3,percent_of_cancer_patients_receiving_life_sustaining_treatment_during_the_last_month_of_life_2012_deaths,percent_of_cancer_patients_receiving_life_sustaining_treatment_during_the_last_month_of_life_2012_deaths_2,percent_of_cancer_patients_receiving_life_sustaining_treatment_during_the_last_month_of_life_2012_deaths_3,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_month_of_life_2012_deaths,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_month_of_life_2012_deaths_2,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_month_of_life_2012_deaths_3,hospice_days_per_cancer_patient_during_the_last_month_of_life_2012_deaths,hospice_days_per_cancer_patient_during_the_last_month_of_life_2012_deaths_2,hospice_days_per_cancer_patient_during_the_last_month_of_life_2012_deaths_3,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_three_days_of_life_2012_deaths,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_three_days_of_life_2012_deaths_2,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_three_days_of_life_2012_deaths_3,percent_of_cancer_patients_seeing_ten_or_more_physicians_during_the_last_six_months_of_life_2012_deaths,percent_of_cancer_patients_seeing_ten_or_more_physicians_during_the_last_six_months_of_life_2012_deaths_2,percent_of_cancer_patients_seeing_ten_or_more_physicians_during_the_last_six_months_of_life_2012_deaths_3
HRR ID,HRR Name,State,Number of deaths among cancer patients (2012),Point estimate,Lower conf. limit,Upper conf. limit,Point estimate,Lower conf. limit,Upper conf. limit,Point estimate,Lower conf. limit,Upper conf. limit,Point estimate,Lower conf. limit,Upper conf. limit,Point estimate,Lower conf. limit,Upper conf. limit,Point estimate,Lower conf. limit,Upper conf. limit,Point estimate,Lower conf. limit,Upper conf. limit,Point estimate,Lower conf. limit,Upper conf. limit,Point estimate,Lower conf. limit,Upper conf. limit,Point estimate,Lower conf. limit,Upper conf. limit
1,Birmingham,AL,1818,28.0335614226056,25.6917850703272,30.588787967974,62.7240917950795,59.1491943570125,66.5150512071365,4.94102206543198,4.67949518702978,5.20254894383417,28.7213644558553,26.3526579471504,31.3029819557639,1.23775161611122,1.0718077882398,1.40369544398263,11.3715063734829,9.93307354258773,13.0182422034574,62.046947929935,58.4755807586394,65.8364345847268,10.1468741294161,9.63446578662634,10.6592824722059,8.79116580001637,7.50850388450393,10.2929421509493,51.120407233157,47.9312260946441,54.5217856627254
2,Dothan,AL,337,19.4186395097179,15.3299924943761,24.5977654944524,52.3004032781462,45.1436003862821,60.5918039246139,3.64017257998064,3.03793419747361,4.24241096248766,19.6665487907211,15.5273643888252,24.9091302073241,0.443112557585705,0.0609807358208597,0.82524437935055,5.40424522335518,3.48444468948583,8.38178505811408,69.0421593993931,60.6205749024348,78.6336946194113,11.9239570316758,10.7439942935046,13.1039197698469,6.59935197755946,4.34309011861237,10.0277556611312,46.1945254592046,39.5317186623161,53.9803037816136
5,Huntsville,AL,566,30.8003677273021,26.6272666208854,35.6274891314957,65.9059517750093,59.5973491321862,72.882343638067,5.60458649601616,5.1393514692989,6.06982152273343,43.3791721510806,38.3533128909635,49.0636253995271,3.16802007678645,2.87281951589192,3.46322063768097,9.35463974996224,7.19239787957087,12.1669137771331,57.3435335127499,51.3680702308726,64.0141009959838,9.1690368958374,8.25750416733013,10.0805696243447,8.82027266423438,6.69834712314952,11.6143891084075,54.8828952180011,49.0630694974981,61.3930644446062
6,Mobile,AL,630,23.4497020255336,19.9902627654814,27.5078187584329,60.1841438020858,54.4307618496628,66.5456635568399,4.68442572691908,4.24331335469155,5.12553809914662,27.7933709303054,23.9932848728778,32.195319305476,1.21515569350257,0.935261420240509,1.49504996676463,9.88587218554499,7.77270147682536,12.5735523434574,70.1897183694521,63.8787647295768,77.1241677205118,11.1912813395056,10.3270120107922,12.055550668219,12.3026854740683,9.81727830112891,15.4173147822901,60.3357128476718,54.5463452524025,66.7395446567773
7,Montgomery,AL,364,22.6746891259694,18.3887608833385,27.9595525887339,61.5477844409457,54.0542474602659,70.0801499895764,4.62015539839843,4.04050573496094,5.19980506183592,25.5932071756671,20.9864900355361,31.2111388053694,1.00662901893868,0.638830173317675,1.37442786455969,12.0103660919506,9.09337529597902,15.8630749273552,67.7274216301628,59.6451029050025,76.904949732011,10.4275066580052,9.29180188740847,11.563211428602,8.76992274876237,6.16365622593951,12.4782340545828,56.3322155224918,49.1231952459548,64.599187609519
9,Tuscaloosa,AL,244,28.3255233402184,22.4711457647464,35.7051340815914,60.2260810227109,51.250773085991,70.7731926163979,4.66779367072802,3.96025888337422,5.37532845808181,25.7434493259032,20.1796334873124,32.8412893926949,1.00969741511069,0.560753001890137,1.45864182833123,8.93465751153667,5.98403451817727,13.3401812115172,56.5094390880849,47.6956009931105,66.9520173676237,9.41258905661553,8.02631958378332,10.7988585294477,8.03644995314152,5.12323904245333,12.6061905982082,56.6399854793658,48.0329828817066,66.7892719259911
10,Anchorage,AK,380,30.6835575211788,25.6054128222257,36.7688155895803,59.6235761572469,52.3831330101453,67.8647997837494,4.37057905337972,3.80352962393965,4.93762848281979,22.1488168808901,17.901254545826,27.4042295732611,0.799939636850858,0.440135881732141,1.15974339196958,6.51973828217493,4.40302043698892,9.65405177567753,31.1391481100723,26.0137577628355,37.2743743468814,4.97344689836472,3.86242970504809,6.08446409168135,3.86042116627411,2.32647813888171,6.40575612207587,49.9169637029105,43.1888911094841,57.6931521349137
11,Mesa,AZ,538,11.1373763486853,8.643959433998,14.3500386459916,57.1011448050399,51.0329020161587,63.8909528800407,3.75097245929395,3.27379461729449,4.22815030129342,38.3386133161152,33.4252118447925,43.9742694175806,1.65495160388641,1.35217309729239,1.95773011048043,7.87545175806836,5.81529750514576,10.665445807163,80.5338912762411,73.2751594827951,88.5116824019503,12.3309135165203,11.395981288029,13.2658457450117,14.346974391876,11.4807577948843,17.9287532999663,72.8886051471381,66.051426648239,80.4335202112861
12,Phoenix,AZ,1646,15.4871504721239,13.7065188485634,17.4991062571185,57.7081301601576,54.1358642912174,61.5161193080271,4.27083719232449,3.99639270832756,4.54528167632143,36.385755580043,33.5733822556734,39.4337156455814,1.61839757334042,1.444257276592,1.79253787008884,10.7614023004899,9.28357544524436,12.474480350382,76.1168964297897,71.9648381156252,80.5085104588787,11.3282579711746,10.7905402264754,11.8659757158739,14.3182673161518,12.5971775579614,16.2745010136982,66.5884497158305,62.7347534372139,70.6788724370351
14,Sun City,AZ,322,11.3289311352411,8.16928280767345,15.7106423768903,59.2411560700781,51.3766059807208,68.3095838179015,4.46319572668662,3.84721007197916,5.07918138139408,43.3328901579209,36.6565499496199,51.2252072827139,2.42421097422095,2.03335624418118,2.81506570426072,14.5346515999136,10.8075048698041,19.5471664991903,84.6910922524048,75.2119407475481,95.3649252447879,12.1772413071116,10.9703436052795,13.3841390089436,15.6178095711526,11.8604363894943,20.565514437297,76.5686093146306,67.5651576517915,86.7718234684097
15,Tucson,AZ,663,13.5787272630504,11.0397940338138,16.7015646777074,57.181261813423,51.7313960661521,63.2052670373338,3.81509612347554,3.38530449141191,4.24488775553917,36.3188083598724,31.9867216059542,41.237606558454,1.59807719310037,1.32536614692615,1.8707882392746,9.16279030391438,7.09378037821965,11.8352587304907,74.693454385063,68.3976829811645,81.5687298867987,10.4458244204424,9.60373576295482,11.2879130779301,14.4657431795408,11.8575447471359,17.6476437743973,62.5437761056803,56.6898870046439,69.0021472301933
16,Fort Smith,AR,300,13.413773264112,9.87342844651524,18.223590129375,60.0991167596825,51.9393478816301,69.5408006185501,4.08242164792818,3.44433838735036,4.720504908506,20.3385150547293,15.8517543372332,26.0952312173954,0.683597624724565,0.278721539299355,1.08847371014978,6.29637072497794,4.0139665720963,9.87658556549835,78.204999234428,68.7627624029396,88.9438075424879,10.6122950554076,9.36210162170722,11.8624884891079,19.618055568037,15.2200043409872,25.2869904402158,41.4297560964541,34.782520089231,49.3473355526961
18,Jonesboro,AR,240,25.7687395960172,20.1982283815284,32.8755536289811,62.4355203229499,53.2461876892242,73.2107662007584,4.69856527656725,3.98533930884635,5.41179124428815,22.7773690481463,17.563557098994,29.5389218614019,0.692550629913531,0.239995053431314,1.14510620639575,11.8038523829889,8.24682162296842,16.8951066785948,57.7015323966046,48.7641459791096,68.2769435220448,8.97272414359882,7.57530396871164,10.370144318486,9.71533310039218,6.50822209347283,14.5028390082506,46.5828088374269,38.7284662074198,56.0300546776761
19,Little Rock,AR,1496,24.0126759595781,21.6738692267321,26.6038611153251,64.1673295729327,60.2258255795589,68.3667869207069,4.92859177927167,4.64093119092665,5.21625236761668,25.3484047571651,22.9383961749679,28.0116194188965,1.03563307487327,0.853106906055147,1.21815924369138,9.95841524344629,8.50737990662988,11.6569420020398,62.6045304874859,58.667265361358,66.806032519458,9.19236801730282,8.6287560235363,9.75598001106934,11.3039192123989,9.70919225805839,13.1605787756842,44.8827604700949,41.5845272619455,48.4425895893104
21,Springdale,AR,324,18.6233521488455,14.4548637415954,23.993947743822,61.8529625134322,53.8554730362211,71.0380720101553,3.76038151996471,3.14646272078156,4.37430031914786,22.6385032761624,17.9924839609914,28.4842177264654,0.747189333794531,0.357646063286016,1.13673260430305,7.32330860023133,4.8639535511085,11.0261844178178,69.3592918153584,60.884714818287,79.0134498533139,11.0042075723104,9.80135945046981,12.2070556941511,8.50346007730027,5.86847088612295,12.3215799633984,48.7279220473739,41.6397730803702,57.0226543375255
22,Texarkana,AR,268,20.5137090899283,15.8160871084191,26.606597304475,59.6384843874313,51.0650575363534,69.6513230695535,4.46715339794977,3.79205457027229,5.14225222562725,25.8188772436135,20.4525999418243,32.5931384771085,1.18326917173196,0.754905997970451,1.61163234549348,10.3186793679844,7.20882940474885,14.7701017628639,62.4794792352967,53.6244462950597,72.7967484090089,9.34281001995985,8.02009216540135,10.6655278745183,14.1683964597972,10.2583832431176,19.5687228176695,43.2579062385447,36.1059936065775,51.8264771365228
23,Orange County,CA,1272,26.828928870221,24.0546368060335,29.9231882038992,64.9035771285664,60.5694740239757,69.5478108727891,5.03321173016031,4.72186616907996,5.34455729124066,45.1153567003166,41.4812354307368,49.0678589743404,2.34462667529045,2.14707193632021,2.54218141426068,15.4061065413611,13.2999312119124,17.845815514533,60.6794575635145,56.5549925182442,65.1047132402071,8.3336095036899,7.72359165786535,8.94362734951446,12.3530993371466,10.5525689070741,14.4608449920772,68.1717326919731,63.7316058652982,72.9211993818022
25,Bakersfield,CA,481,27.5863696342293,23.2307160253274,32.7586884866844,66.5349569658296,59.580510271064,74.3011511365786,5.31037711941502,4.80587941986412,5.81487481896592,38.6181563642712,33.4040869621217,44.6460938347581,1.84117961665806,1.52106613567562,2.1612930976405,13.7139095797753,10.723178949201,17.5387650297739,57.3324130992854,50.9583300525272,64.5037933621238,8.70918708304026,7.72072719032297,9.69764697575756,8.92557834028059,6.61492015301605,12.0433726886579,50.6394663545147,44.6620722741535,57.4168510795692
31,Chico,CA,327,20.9183642548382,16.4861348016927,26.5421803449749,53.3595987937173,46.020303680021,61.8693610373233,3.95215386172649,3.34088917356361,4.56341854988936,26.6356739529473,21.5795011504445,32.8765304620169,1.12280483106284,0.734945644978044,1.51066401714764,5.75896452996742,3.62650801323492,9.1453465251931,58.7862119777977,51.0384559825067,67.7100953030991,9.78654695189183,8.58889901688397,10.9841948868997,8.36138785895902,5.76992596161105,12.1167597978028,53.7334512140994,46.2194324469175,62.4690444369696
33,Contra Costa County,CA,419,29.5707111800278,24.7147045042379,35.3808381379871,62.7937727905986,55.6194417844142,70.8935180716295,5.01900598909982,4.47890039012391,5.55911158807573,40.6928090965748,34.935304016231,47.399178533009,2.1869304828523,1.84422310571224,2.52963785999237,13.5944224032893,10.3783996768385,17.8070151693514,58.4696040925106,51.6147068716374,66.2348933073866,8.49478836373065,7.43656208659402,9.55301464086728,8.8941212730152,6.44069266775731,12.2821251222109,68.6552378901484,61.0326422147315,77.2298481387907
43,Fresno,CA,518,35.3013668515597,30.4992261047168,40.8596105786329,69.8474167988824,63.012345290794,77.4239017919806,5.75998434215429,5.27410660772414,6.24586207658443,36.3214713907344,31.4460856562615,41.9527345440926,1.8846571109805,1.57635835552779,2.19295586643321,15.1833289406337,12.1161266090375,19.0269947779787,50.4033607433658,44.6657272319737,56.8780344945837,6.5671639253346,5.6151860398535,7.51914181081571,9.18623041390931,6.91884978666478,12.1966557765248,55.6959199700195,49.523765156102,62.6373114307648
56,Los Angeles,CA,3920,33.637715249524,31.7823424554519,35.6014000161893,68.2388823985184,65.6167964128673,70.9657484906667,5.876764473677,5.69673822358676,6.05679072376724,48.9486962854961,46.6984050878371,51.3074239589777,3.03394345855063,2.91971334484365,3.14817357225761,18.1317992989559,16.7669638940966,19.6077326756438,49.8047253009822,47.6183756777652,52.0914589588687,6.77610538446972,6.42338082693672,7.12882994200272,9.52754134291714,8.57951986253842,10.5803174880859,66.4173675306232,63.8674917417064,69.0690457602121
58,Modesto,CA,497,30.9045511708155,26.360581459274,36.2317987767124,67.631929078687,60.7470130306745,75.2971644646106,5.59381625330987,5.09766699187444,6.0899655147453,41.2704981796688,35.960084974083,47.3651277861442,2.44815559583707,2.13333935919942,2.76297183247471,12.8003999047976,9.99054364016515,16.4005327061496,55.050167602318,48.9009258616835,61.972670243814,7.94600183314125,6.97389899468073,8.91810467160177,8.43858166510233,6.23255124751937,11.4254432399483,59.0548116312332,52.6455808712912,66.2443213481994
62,Napa,CA,257,24.8197619398361,19.4194555348229,31.7218256529124,59.3873440732243,50.7271515228541,69.5260137853902,4.16606220396307,3.47696425697364,4.8551601509525,34.2388359223877,27.7738813401001,42.2086445522332,1.64393719317196,1.20669130930567,2.08118307703825,8.12244519335966,5.23775375999982,12.5958796350774,55.8377412759125,47.4146300813835,65.757200793177,8.30449050730899,6.95434424626708,9.6546367683509,10.6404102589643,7.34314429322579,15.4182358344122,43.4418640208897,35.9668968208152,52.4703468028216
65,Alameda County,CA,560,31.8456641031583,27.4690618587989,36.9195834711891,62.8847077109196,56.6581198121525,69.7955822925067,4.99305378302436,4.52569082031937,5.46041674572934,39.4935823488251,34.579010888406,45.1066414761561,2.00173134875551,1.70518057160243,2.29828212590858,10.4111883936239,8.04289436650362,13.4768453778226,50.8630554841858,45.2868357624245,57.1258814980821,8.55668751899115,7.64098553583711,9.47238950214518,5.83774343975247,4.12652838649817,8.25857604175919,61.1640731068074,54.8984429087828,68.1448077722506
69,Palm Springs/Rancho Mirage,CA,302,22.0885042540101,17.2826688718039,28.2307104185406,66.0161393348341,57.4003407684471,75.9251703793348,4.44838814729534,3.81256431033577,5.0842119842549,46.1607491548767,38.9796859501856,54.6647493584874,2.24121899971122,1.83777656197181,2.64466143745063,12.5647261569093,9.01575029588067,17.5107271405081,69.828725805112,61.0778345164476,79.8333959638411,9.78508573005126,8.53931917407364,11.0308522860289,12.5627647918433,9.13606863093671,17.2747234714016,61.6809857100169,53.3456748859334,71.318696525902
73,Redding,CA,322,20.2351797909962,15.9202325660058,25.7196306320461,51.2736143618934,44.0889127601923,59.6291304353928,3.57404957483373,2.95821681782558,4.18988233184187,27.4180992669559,22.2928007706761,33.721746098476,1.14157790465491,0.750820191142276,1.53233561816754,8.32757554510776,5.70759846862274,12.1502090311218,62.9025183421163,54.7875563330648,72.2194432204006,9.91807170539702,8.71147357528472,11.1246698355093,9.8753468236104,7.0168645678511,13.8982980138176,42.5145065758404,35.8835908050344,50.3707468744625
77,Sacramento,CA,1245,28.3631728440183,25.4977856780636,31.5505661525645,64.6732471749508,60.3179198378622,69.3430561165803,4.5750715412157,4.26037953700321,4.88976354542819,35.4599765664997,32.2456609463485,38.9947019597098,1.57612624673322,1.37644812531566,1.77580436815077,10.0601666734415,8.39608971584214,12.0540581297579,57.5369671625265,53.4775456893258,61.9045348396092,8.26158640253256,7.64501188693066,8.87816091813446,10.0355053082167,8.4132068480256,11.9706276822233,57.5070644341325,53.3896422752389,61.942023188367
78,Salinas,CA,275,33.5059381043267,27.2723289834839,41.1643570642921,65.2581957531026,56.4009386683578,75.5064049198076,4.4625413635729,3.79641614093012,5.12866658621569,29.8219282331591,23.9791031703682,37.0884347602577,0.962156685398284,0.539487436400306,1.38482593439626,5.71900441364727,3.4464797735666,9.48997633300196,50.7415799883474,43.0137301591761,59.8578158691635,7.76172783633156,6.45659192253866,9.06686375012446,5.39975769317164,3.25425942954484,8.95975990120874,50.1702619235637,42.3460725100011,59.4401093722333
79,San Bernardino,CA,782,24.989056248981,21.7248746975525,28.7436839525287,64.7328307098476,59.2944967356362,70.6699542521183,4.81056823347303,4.41433698455922,5.20679948238684,42.8546555264436,38.4882809367918,47.716381599537,2.39759051429338,2.14617417587056,2.6490068527162,13.8354276222192,11.4724893133234,16.6850499714446,62.859970702453,57.5071502229899,68.7110368257057,8.94976456179067,8.17343060002783,9.72609852355351,11.9830214340971,9.76998186745089,14.6973458741428,58.0201735963485,52.9777552763761,63.5425288706322
80,San Diego,CA,1407,25.5419282189775,22.9771171480634,28.3930352506552,61.4618238145904,57.4652840213697,65.7363110780239,4.40491138279774,4.10880856668236,4.70101419891312,40.5274697565729,37.2669549389044,44.073249546753,2.06971931799315,1.88183639349265,2.25760224249366,12.35799804567,10.591187373204,14.4195462052885,63.7585174786732,59.7214717293502,68.0684590209194,9.71629979262743,9.13614698298876,10.2964526022661,10.5278830926675,8.95218881527831,12.3809187562839,59.2187015125267,55.2733260157971,63.4456954486053
81,San Francisco,CA,705,34.7955986510184,30.6099185753854,39.5536395335709,62.7439812598729,57.1375885433203,68.9004783839363,4.94384478138743,4.52703067254443,5.36065889023043,36.4524388491562,32.1795367305661,41.2927106184631,1.53156008957943,1.26708353116677,1.79603664799209,8.76706753167645,6.77303305231822,11.3481615269348,48.6312470324953,43.769960759073,54.0324493538721,8.39224914086724,7.57558728160254,9.20891100013195,4.31925763421445,3.01867938130978,6.18018151454863,58.4768176463889,52.9718650873355,64.553856965602
82,San Jose,CA,631,34.6761887190935,30.3195525405786,39.6588327770631,64.7290874680193,58.73435649411,71.3356715649497,5.3203540799753,4.87986936294698,5.76083879700362,35.1656917192874,30.7798613548831,40.176460180831,2.17691821431263,1.89742220033076,2.4564142282945,10.9907278416321,8.62807716994365,14.000349800953,54.3145930148372,48.877294675896,60.3567573436555,8.09225230151802,7.22921273458836,8.95529186844768,9.1196575556603,7.04589913394084,11.8037673193308,63.7616037290205,57.7363875635602,70.4155954617183
83,San Luis Obispo,CA,200,17.0132804807343,12.2125754882403,23.7011196364643,53.5335782814433,44.4401268064941,64.4877548638459,3.55075664612634,2.77001057796395,4.33150271428872,31.3331038907117,24.4715329014144,40.1185901750107,1.4795829517767,0.984184574608074,1.97498132894532,7.18169512433123,4.25191485046457,12.1302393563238,66.5794950121013,56.2012067762344,78.8742699728099,10.221635093948,8.69192311416646,11.7513470737296,13.583714365221,9.37525573900805,19.6813080189569,50.7188266374941,41.3842744630312,62.1588612791103
85,San Mateo County,CA,335,25.8799270529537,20.8887054250885,32.0637689428935,58.5659012076291,50.8861165179882,67.4047268482217,4.10454524920679,3.50075897918467,4.70833151922891,32.6407721266325,26.9730589909716,39.4994132990019,1.38817028485877,1.00505629873308,1.77128427098446,7.76699026543806,5.20328791254779,11.5938496576237,61.1658641272958,53.3817641573328,70.0850373436917,10.0952979513309,8.91230244466844,11.2782934579933,9.26883194785213,6.5151763849262,13.1863269083999,55.2166198927164,47.7170824019103,63.8948351178878
86,Santa Barbara,CA,264,26.825574577717,21.2158570327272,33.9185662080302,58.7170076712304,50.1810096233052,68.7050144216736,4.65894235724486,3.97910916742555,5.33877554706418,33.4144401572468,27.0736026987436,41.2403485212568,1.91246657807574,1.48109936059549,2.34383379555598,10.6886688959021,7.32633516275831,15.5941054057935,57.7299752055396,49.2871134169534,67.6190956658023,9.69901145582586,8.36701758851456,11.0310053231372,7.84416846186182,5.11249354133831,12.0354144920759,52.2635970130313,44.1129100175838,61.9202762105637
87,Santa Cruz,CA,164,22.5260175335829,16.3866736747454,30.9654952551661,48.8873673374917,39.47009406627,60.5515325394995,3.2953538278749,2.43326148723667,4.15744616851313,29.5560956992231,22.333290303195,39.1148272879731,1.09617494501609,0.549160795425971,1.6431890946062,7.51904135955853,4.26869912831159,13.2443119712477,62.5771291569028,51.5806109657824,75.9180052387789,11.9391852092572,10.250091872859,13.6282785456555,,,,52.9221136443527,42.4427878948887,65.9888346524727
89,Santa Rosa,CA,278,27.7074712823469,22.0871900772612,34.7578828351022,62.779170281499,54.1233185229244,72.8193379266667,4.55462695562903,3.89201406609618,5.21723984516189,33.0557019947222,26.8769102189483,40.6549497491546,1.44994135159643,1.02950074542317,1.87038195776969,8.52369128684761,5.6096191880708,12.9515588701607,58.3031799305065,50.0425392076268,67.9274242241278,8.52733648906312,7.22908227247542,9.82559070565081,13.0841891972243,9.47479061730285,18.0685794402804,54.0781666815172,45.9433623401553,63.65333233519
91,Stockton,CA,301,29.771629233187,24.1747433548927,36.6642943913185,66.6756096362801,58.0124306698735,76.6324884000815,5.43620216535812,4.7991832756269,6.07322105508934,43.0688220510742,36.2260336507783,51.2041547454158,2.73492129323749,2.33072057155936,3.13912201491562,12.0981923792272,8.72027396406259,16.7845940905053,51.8700700683501,44.3492854085586,60.6662349598159,7.29343615096709,6.04532813389755,8.54154416803663,10.6884090727441,7.55411504195627,15.1231597442992,50.5979765141589,43.1479811232766,59.3342993270728
96,Ventura,CA,454,26.5652870414222,22.2023727101583,31.7855431401828,59.5506669133524,52.8534469962769,67.0965117956234,4.49240429108552,3.97343165283353,5.01137692933751,33.8010598317972,28.8206584763235,39.6421076461985,1.68747581322189,1.35817770559251,2.01677392085127,8.75023723643491,6.36296341318006,12.0331749095546,64.1977123354689,57.2481386971714,71.9909216770964,9.12534668892263,8.10852611910352,10.1421672587417,11.5261071281668,8.799816950134,15.0970351182084,60.7397543378978,53.9149044410416,68.4285318740129
101,Boulder,CO,95,15.1285933069864,8.95863009353205,25.5479167080953,53.4233961995008,40.5975922224359,70.3011953480227,3.42521884392011,2.29286782127371,4.5575698665665,22.9227369492061,14.9437593913653,35.161959951397,0.926267309648285,0.20776883507438,1.64476578422219,,,,73.7893095952871,58.5638350346582,92.9731157006172,12.7580657031941,10.5394558436055,14.9766755627827,,,,57.5339290167933,43.8354207437985,75.5132021534823
102,Colorado Springs,CO,422,13.9887136221634,10.8575506186757,18.0228594528778,51.2637276243677,44.8946252101817,58.5364006858745,3.44071741127355,2.90251804995506,3.97891677259204,17.4493709957889,13.8898188570834,21.9211316779271,0.417377426984675,0.0758795942541078,0.758875259715243,7.40877965841047,5.2071565044512,10.5412648880354,72.5508954129278,64.8437646020823,81.1740721335072,11.386238205529,10.3317468105772,12.4407296004808,12.1432597159923,9.24716778225817,15.9463697428481,47.7173826902367,41.5148849729091,54.8465595482763
103,Denver,CO,928,18.782838103645,16.1876667692436,21.7940616307994,59.2446782425295,54.497827845847,64.4049871123134,4.04708695772318,3.68336214172046,4.4108117737259,30.1424563964314,26.7911268822487,33.9130071536025,1.20436177058674,0.973571388244109,1.43515215292937,8.41568014115594,6.72548262216041,10.5306453405861,68.8610739731396,63.7123697694318,74.4258536591,10.5312861873688,9.81864192174632,11.2439304529912,11.5448858227056,9.5523831740942,13.9529985585976,65.058395948748,59.9784991402085,70.5685361270839
104,Fort Collins,CO,185,18.5906201714299,13.3445521358121,25.8990451564782,55.9965069400069,46.2831122484481,67.7484429450264,3.40570552631566,2.59389096491183,4.21752008771948,23.1212192260726,17.1438801308175,31.1826012793418,0.567923252969691,0.0528113200618677,1.08303518587751,,,,62.2340813001998,51.8716452390234,74.6666287030768,10.4830710558336,8.89248672812327,12.0736553835439,9.45479630980859,5.95476930337124,15.0120296363725,58.6353565638161,48.3283150681671,71.1405939668369
105,Grand Junction,CO,149,15.2308743375466,10.1191367170476,22.9248343581843,46.5961906272729,36.9809572630918,58.7114326307634,3.03749021622238,2.13299736338309,3.94198306906166,17.338833432016,11.8034153817764,25.470182575067,0.749273927103615,0.17535583807393,1.3231920161333,,,,75.6983366609753,62.992705425088,90.9666942318083,13.655361940729,11.8831934866866,15.4275303947715,9.0067821090874,5.33242865380364,15.2129787808248,31.5503247722509,23.3958527158201,42.5469849432508
106,Greeley,CO,222,18.2672671752782,13.4461902342638,24.8169216885445,61.0028476685738,51.5875981968396,72.1364737601449,3.76730696132266,3.02598282304439,4.50863109960094,27.0359125619781,20.9857718522357,34.8302923145071,1.15300110032792,0.682616694904823,1.62338550575101,8.35681561368418,5.26246165628847,13.2706652822189,65.0094985523487,55.233771521868,76.5154141312728,9.95890793771524,8.50643515370929,11.4113807217212,14.0867003427852,9.95637912825505,19.9304510195166,51.0588203096367,42.4511590091882,61.4118246064261
107,Pueblo,CO,136,17.2437922104601,11.4561910766345,25.9552557921264,55.1456992259399,43.9705987699453,69.1609445445268,4.11261109469755,3.16589467903547,5.05932751035964,18.6552471586533,12.6030423327079,27.613828261709,0.562733717601741,,1.16344346829157,,,,69.3261631937842,56.6887878346176,84.7807315476993,10.5636376204233,8.70874074479417,12.4185344960525,14.5641114062027,9.39201893423418,22.5844243434312,49.7815123991642,39.1029769914729,63.3762226668459
109,Bridgeport,CT,506,29.3823452133311,24.9278169737626,34.6328846663162,62.1408490814042,55.600268092297,69.4508364266833,5.50046909903033,5.00877731269923,5.99216088536143,32.1910124235597,27.5317660783569,37.638750739946,1.50134486893437,1.1893569858716,1.81333275199715,11.9820029275199,9.21429924243984,15.5810431566884,59.7818593237129,53.4311367377753,66.8874166338576,7.90947764661854,6.94610831748292,8.87284697575416,11.4142202214508,8.79862223270233,14.8073664055653,77.2152754070988,69.8189220144265,85.3951705951885
110,Hartford,CT,1308,26.4841159127455,23.7826762775626,29.4924081501069,62.6358499200581,58.4571361689896,67.1132722592943,5.20773369769307,4.9005946073086,5.51487278807754,32.4657203034126,29.4667128447701,35.7699550802284,1.53966569628146,1.34478004376753,1.73455134879539,9.84142607893424,8.21976140046261,11.7830266048448,57.6614158878181,53.6882420289591,61.928622665546,7.59337386968686,6.99159774146867,8.19514999790504,13.3703434346626,11.5151244512551,15.5244595329875,74.1509048994103,69.5244286685737,79.0852482026473
111,New Haven,CT,1339,27.5072705936523,24.7640064924962,30.5544232409116,62.4350504152142,58.2825957517511,66.8833546287824,5.11516513850234,4.81140751221948,5.41892276478521,24.007955329275,21.4724521726105,26.8428549501056,0.966279446733853,0.773539398145065,1.15901949532264,9.603838889652,8.01488206317844,11.5078076871683,59.4483090119101,55.455806014066,63.7282495448565,8.1013469581655,7.50619611614004,8.69649780019095,12.046362872584,10.304468909499,14.0827110773462,77.1587365398041,72.5360322897496,82.0760446427149
